date,spot,atm_iv,call_iv,put_iv,skew,iv_rank_252,n_options
2021-06-23,166.13999938964844,0.19571115849800072,0.19009148135466986,0.20149697023595003,1.06,92.65200030042934,8
2021-06-24,166.0399932861328,0.19595964868606283,0.19033283636126908,0.2017528065429452,1.06,92.88781008977202,8
2021-06-25,166.58999633789062,0.19741755357038507,0.19174887876407287,0.20325381148991722,1.06,94.27131841392263,8
2021-06-28,166.5800018310547,0.19549304069873302,0.18987962661991264,0.2012724042171074,1.06,92.44501300367399,8
2021-06-29,164.8300018310547,0.19779210336978256,0.19211267368897642,0.20363943411031496,1.06,94.62675502082877,8
2021-06-30,165.6300048828125,0.19776130060608776,0.1920827554000781,0.20360772072408279,1.06,94.59752411527596,8
2021-07-01,166.1999969482422,0.18638078992110035,0.18102902626534406,0.1918907678412647,1.06,83.7977583451758,8
2021-07-02,167.2899932861328,0.18142479511287,0.1762153385741939,0.18678825888864553,1.06,79.09466684355047,8
2021-07-06,168.1199951171875,0.18215474471515172,0.17692432830312346,0.18753978800131085,1.06,79.78736728088846,8
2021-07-07,168.75999450683594,0.1843096058394503,0.17901731444849794,0.1897583533154078,1.06,81.83226632397084,8
2021-07-08,168.64999389648438,0.18446142737652726,0.17916477656106214,0.18991466315472585,1.06,81.9763404419672,8
2021-07-09,169.2100067138672,0.18383412625431722,0.1785554878496187,0.1892688171205958,1.06,81.38105035572121,8
2021-07-12,169.0,0.17952180734148473,0.17436699345560866,0.18482901306294516,1.06,77.28878811251633,8
2021-07-13,169.22000122070312,0.17912975980675133,0.17398620322775007,0.18442537542141507,1.06,76.91674667579493,8
2021-07-14,171.0399932861328,0.18623220245483416,0.1808847053600362,0.19173778768163838,1.06,83.65675326408005,8
2021-07-15,171.07000732421875,0.17155347189093334,0.1666274618859679,0.17662510959912595,1.06,69.72707503780681,8
2021-07-16,169.41000366210938,0.09939602956912819,0.09746582583589039,0.10136445886932602,1.04,1.2518108589330574,8
2021-07-19,169.61000061035156,0.09573769806378625,0.09387853665648081,0.09763367812274006,1.04,0.0,8
2021-07-20,169.38999938964844,0.08568562530588957,0.08402166835944819,0.08738253509382612,1.04,0.0,8
2021-07-21,168.75999450683594,0.08528108642477894,0.08362498535006549,0.08696998476406811,1.04,0.0,8
2021-07-22,169.08999633789062,0.08520096444879217,0.08354641928871469,0.0868882760602633,1.04,0.0,8
2021-07-23,168.55999755859375,0.08643011561252484,0.08475170116737395,0.08814176921406892,1.04,1.0394220837361487,8
2021-07-26,168.16000366210938,0.08657798377653615,0.08489669783155333,0.08829256574481548,1.04,1.1644656419980415,8
2021-07-27,168.44000244140625,0.08666717710695145,0.0849841590877591,0.08838352545126947,1.04,1.239891285394166,8
2021-07-28,169.2899932861328,0.07564191633506158,0.07417300143039073,0.07713992148760637,1.04,0.0,8
2021-07-29,171.1699981689453,0.08342668208828313,0.08180659229278026,0.08507885598449148,1.04,6.090776368857422,8
2021-07-30,169.82000732421875,0.09069463450723725,0.08893340598664774,0.09249074222611366,1.04,11.777199601955573,8
2021-08-02,169.61000061035156,0.0883206680874771,0.08660554039069178,0.09006976200631946,1.04,9.919815702645241,8
2021-08-03,169.49000549316406,0.0867475332838959,0.08506295480204322,0.08846547299412495,1.04,8.688999954244023,8
2021-08-04,169.52999877929688,0.0856596586258067,0.08399620593474709,0.08735605417213697,1.04,7.837850225425721,8
2021-08-05,168.86000061035156,0.08711153403121014,0.08541988690079662,0.08883668237682849,1.04,8.973793000081086,8
2021-08-06,164.63999938964844,0.12941740813878916,0.12690420951890147,0.13198037789965752,1.04,42.073776538014265,8
2021-08-09,161.72000122070312,0.16008894514775648,0.1569801260036337,0.16325933104377907,1.04,66.07109113074243,8
2021-08-10,161.77000427246094,0.1597298539374085,0.15662800810195598,0.16289312842603426,1.04,65.79013929126711,8
2021-08-11,164.0,0.16479262853655333,0.16159246703925625,0.16805616572082654,1.04,69.75123829756183,8
2021-08-12,164.0399932861328,0.1648109269326166,0.16161041009283203,0.16807482649654534,1.04,69.76555490539091,8
2021-08-13,166.38999938964844,0.17488125089786377,0.1698596865884487,0.1800512677837556,1.06,77.64454486843294,8
2021-08-16,167.22000122070312,0.1764834099916885,0.17141584106552776,0.18170079152945942,1.06,78.8980691307114,8
2021-08-17,166.97000122070312,0.1764980498714843,0.17143006057380006,0.18171586420822802,1.06,78.90952332685936,8
2021-08-18,167.10000610351562,0.17607490108714166,0.17101906214189438,0.18128020587040802,1.06,78.57845304190977,8
2021-08-19,166.61000061035156,0.17600862337013098,0.1709546875323726,0.18121196878431495,1.06,78.52659756348598,8
2021-08-20,166.6999969482422,0.17574776648250118,0.17070132092531926,0.1809434001808384,1.06,78.3225039507563,8
2021-08-23,168.72999572753906,0.1835326707652308,0.17826268839493906,0.1889584496986354,1.06,84.4133887046674,8
2021-08-24,168.64999389648438,0.18342607747296866,0.17815915583714273,0.18884870518737126,1.06,84.32999044630358,8
2021-08-25,167.47999572753906,0.18433115138555717,0.1790382413328283,0.189780535812798,1.06,85.0381174437771,8
2021-08-26,167.6699981689453,0.1771320880627344,0.17204589290515584,0.18236864647946519,1.06,79.40559282395644,8
2021-08-27,170.19000244140625,0.1866323976708498,0.1812734093155352,0.1921498138744673,1.06,86.83860533740202,8
2021-08-30,169.35000610351562,0.18780908141351313,0.18241630559924973,0.19336128393520471,1.06,87.75923901613109,8
2021-08-31,169.69000244140625,0.18799050912655121,0.18259252377196344,0.19354807519828124,1.06,87.901187491173,8
2021-09-01,169.6999969482422,0.18798883861686264,0.18259090122952,0.19354635530329117,1.06,87.89988048961924,8
2021-09-02,169.25,0.18753891267724662,0.18215389452526315,0.19308312819677892,1.06,87.54785984216235,8
2021-09-03,171.05999755859375,0.1539683090194276,0.1509783484932587,0.15701748243298908,1.04,61.2823245737817,8
2021-09-07,167.7100067138672,0.1587306729592828,0.155648230543288,0.16187415976501954,1.04,65.00838322015332,8
2021-09-08,167.2899932861328,0.15969273527729955,0.15659161026114563,0.16285527467159147,1.04,65.7610977677323,8
2021-09-09,168.02999877929688,0.15101745460460933,0.14808479767731067,0.15400818958440313,1.04,58.973585312067115,8
2021-09-10,167.17999267578125,0.1533487085835165,0.15037078027915463,0.15638561149032082,1.04,60.797551131289964,8
2021-09-13,167.74000549316406,0.1277434002914082,0.12526270977280474,0.13027321816371695,1.04,40.76403803574907,8
2021-09-14,168.82000732421875,0.12865813750507646,0.12615968340786318,0.13120607074417773,1.04,41.47972556975347,8
2021-09-15,167.8300018310547,0.1453100774086432,0.14248825389006725,0.14818778404566998,1.04,54.50815125080965,8
2021-09-16,164.02999877929688,0.17555038330026934,0.1705096054309504,0.1807401817568074,1.06,78.16807196653762,8
2021-09-17,163.77000427246094,0.17534926769570286,0.17031426468753552,0.18053312056878765,1.06,78.01071974676208,8
2021-09-20,164.94000244140625,0.17856191889593703,0.17343466737900806,0.18384074742174855,1.06,80.5242879942935,8
2021-09-21,166.0399932861328,0.17260064252416588,0.16764456391750235,0.17770323775255248,1.06,75.86020401226922,8
2021-09-22,165.4199981689453,0.1730419507102808,0.1680732003196183,0.17815759233879538,1.06,76.20548215634952,8
2021-09-23,163.50999450683594,0.1772043921214335,0.17211612081516134,0.182443088064071,1.06,79.46216329326242,8
2021-09-24,163.3000030517578,0.17689535462809503,0.17181595706694336,0.18212491449095994,1.06,79.2203733253706,8
2021-09-27,163.63999938964844,0.1622326593485044,0.1590822107230913,0.16544549915201498,1.04,67.74832641429558,8
2021-09-28,162.0500030517578,0.16519536904692883,0.1619873866010484,0.16846688206509033,1.04,70.0663412128116,8
2021-09-29,161.32000732421875,0.16435530292361433,0.1611636339942236,0.16761017935399256,1.04,69.40907610627399,8
2021-09-30,164.22000122070312,0.18571458258034437,0.18038194849386915,0.1912048654035013,1.06,86.12050968219008,8
2021-10-01,164.58999633789062,0.18637745899144956,0.18102579098046573,0.19188733843929365,1.06,86.63914211227464,8
2021-10-04,165.36000061035156,0.1806629432782539,0.17547536265802036,0.18600388441750157,1.06,82.16812289747132,8
2021-10-05,164.58999633789062,0.1623090307500522,0.15915709904362452,0.16552338300536953,1.04,67.80807915992078,8
2021-10-06,165.02999877929688,0.16285070266646204,0.15968825205742046,0.1660757821397173,1.04,68.23188157257235,8
2021-10-07,164.16000366210938,0.16229624816056537,0.15914456468338845,0.165510347270724,1.04,67.79807810189959,8
2021-10-08,164.22999572753906,0.16145623682492802,0.15832086580030114,0.1646537004323132,1.04,67.14085586106916,8
2021-10-11,163.9199981689453,0.16037018186997304,0.1572559012987339,0.1635461373506833,1.04,66.2911298622897,8
2021-10-12,164.66000366210938,0.15884493720452803,0.15576027585409785,0.1619906868882618,1.04,65.09778320813072,8
2021-10-13,167.58999633789062,0.1763662067801345,0.17130200324312253,0.18158012343770988,1.06,78.80636970468927,8
2021-10-14,168.0,0.12935364554571288,0.1268416851522989,0.13191535255839087,1.04,42.023888884687594,8
2021-10-15,165.3300018310547,0.16115631827720073,0.15802677146811847,0.1643478423268432,1.04,66.90620052769275,8
2021-10-18,164.9199981689453,0.1587672920767008,0.15568413854218893,0.1619115040838765,1.04,65.03703390304966,8
2021-10-19,165.4499969482422,0.15667727213925164,0.15363470537971755,0.15978009359490628,1.04,63.40180884310638,8
2021-10-20,166.89999389648438,0.16022169975543024,0.1571103026065275,0.16339471471078865,1.04,66.17495792043249,8
2021-10-21,166.75,0.15105815272754133,0.14812470547019468,0.15404969368900248,1.04,59.00542739611551,8
2021-10-22,167.77000427246094,0.15221219956012597,0.1492563414930695,0.1552265951527923,1.04,59.90835002722389,8
2021-10-25,168.92999267578125,0.15402106931161455,0.15103008421622102,0.1570712875848699,1.04,61.32360406131584,8
2021-10-26,167.67999267578125,0.15102316502000449,0.14809039720029732,0.15401401308830923,1.04,58.97805312320591,8
2021-10-27,168.1199951171875,0.1484445350733376,0.14556184250483786,0.1513843162050314,1.04,56.960541120781535,8
2021-10-28,168.0800018310547,0.11764358176388202,0.11535902289672743,0.11997338381259655,1.04,32.861971619460576,8
2021-10-29,166.64999389648438,0.12324329100563858,0.12084998956868177,0.12568398915142906,1.04,37.243166610208895,8
2021-11-01,167.52000427246094,0.12353432128874042,0.1211353682403323,0.1259807829699456,1.04,37.47086779315136,8
2021-11-02,167.16000366210938,0.12222889108938809,0.11985528861338406,0.12464950015791942,1.04,36.449503289522255,8
2021-11-03,165.77000427246094,0.1268010217305569,0.12433863156684853,0.12931217682952248,1.04,40.02672399819108,8
2021-11-04,167.64999389648438,0.1460882916836315,0.1432513557696676,0.1489814100004543,1.04,55.11702366473483,8
2021-11-05,169.83999633789062,0.1545979525955042,0.15159576481653236,0.15765959540919366,1.04,61.77495573771663,8
2021-11-08,170.4499969482422,0.15394160747565455,0.15095216547542373,0.1569902520944407,1.04,61.261433369475704,8
2021-11-09,171.2899932861328,0.15408185021863274,0.15108968479909404,0.15713327219105783,1.04,61.37115885279957,8
2021-11-10,173.14999389648438,0.12885533585376838,0.12635305229786864,0.1314071743897834,1.04,41.63401294078881,8
2021-11-11,174.1199951171875,0.14413555887347027,0.14133654371123586,0.14699000545968532,1.04,53.58921162364668,8
2021-11-12,174.4499969482422,0.10804133851603168,0.10594324872460177,0.11018097867358585,1.04,25.34920654520964,8
2021-11-15,174.17999267578125,0.10740766889005639,0.1053218845345981,0.10953475991598205,1.04,24.853425412430425,8
2021-11-16,172.9199981689453,0.11398477648242347,0.11177126914161331,0.11624211990727785,1.04,29.999333814676742,8
2021-11-17,174.5,0.11432033033942655,0.11210030676944409,0.11658431904022186,1.04,30.261870102537113,8
2021-11-18,173.94000244140625,0.11563654976624753,0.11339096610435372,0.11792660474852787,1.04,31.291676063981065,8
2021-11-19,172.61000061035156,0.1202527113127883,0.1179174849127591,0.12263418430926948,1.04,34.903346415251896,8
2021-11-22,168.74000549316406,0.1659444435265661,0.16272191456043392,0.16923079114285128,1.04,70.65241474202483,8
2021-11-23,167.27999877929688,0.16709908546052046,0.16385413412821195,0.17040829949334046,1.04,71.55580297858297,8
2021-11-24,167.1199951171875,0.1666729974487572,0.16343632045773332,0.16997377327604268,1.04,71.22243305129554,8
2021-11-26,166.85000610351562,0.16676692619550956,0.16352842517169058,0.1700695621785582,1.04,71.29592260887651,8
2021-11-29,166.6199951171875,0.16280269914996623,0.15964118073677946,0.16602682796625068,1.04,68.19432377145628,8
2021-11-30,165.5,0.1634477522301113,0.16027370732196464,0.16668465561484322,1.04,68.69901128316212,8
2021-12-01,166.16000366210938,0.164424677097169,0.16123166096820332,0.16768092740693147,1.04,69.46335424260978,8
2021-12-02,165.24000549316406,0.16222562091894419,0.15907530897507735,0.16543832133408046,1.04,67.74281956902905,8
2021-12-03,166.6300048828125,0.1587535632113527,0.15567067628212944,0.16189750333341463,1.04,65.02629248175529,8
2021-12-06,166.22000122070312,0.1472886065774772,0.1444283613593167,0.15020549581368936,1.04,56.05614628221341,8
2021-12-07,166.80999755859375,0.14726333357346097,0.1444035791399617,0.1501797223055602,1.04,56.03637276294363,8
2021-12-08,166.89999389648438,0.14502326313751415,0.14220700935828573,0.14789528973261717,1.04,54.2837486624439,8
2021-12-09,165.8800048828125,0.12210981216505061,0.11973852212129667,0.12452806300614855,1.04,36.356336311686924,8
2021-12-10,166.5800018310547,0.12087018374644014,0.11852296644896994,0.12326388510692875,1.04,35.38645491543396,8
2021-12-13,167.0,0.12122174596534371,0.11886770156712981,0.12362240962981501,1.04,35.661516095559364,8
2021-12-14,165.44000244140625,0.12427247252170977,0.12185918507511946,0.12673355247812426,1.04,38.04839500834755,8
2021-12-15,166.14999389648438,0.12541181626274148,0.12297640353054456,0.12789545967176635,1.04,38.93981398662699,8
2021-12-16,168.16000366210938,0.14427161940714636,0.14146996204128284,0.14712876052293417,1.04,53.69566495949761,8
2021-12-17,167.8000030517578,0.14415031531397987,0.14135101359164157,0.14700505413530726,1.04,53.60075701653242,8
2021-12-20,167.08999633789062,0.12798364752041697,0.12549829156295902,0.1305182232254774,1.04,40.95200671605579,8
2021-12-21,167.02000427246094,0.09572859348279304,0.0938696088802986,0.09762439323551057,1.04,15.715753354510642,8
2021-12-22,168.58999633789062,0.09687125966889037,0.0949900852611511,0.09878968867159715,1.04,16.60977180341438,8
2021-12-23,168.97000122070312,0.09696191736467434,0.09507898244573952,0.09888214174356912,1.04,16.68070210095192,8
2021-12-27,169.3699951171875,0.09678632239208114,0.09490679740886615,0.09870306930522081,1.04,16.543317143785,8
2021-12-28,168.63999938964844,0.09842901500063041,0.09651759003690988,0.10037829363838628,1.04,17.82855470116535,8
2021-12-29,168.58999633789062,0.09398694535174137,0.09216178237913614,0.0958482536743016,1.04,14.353093305929951,8
2021-12-30,169.8000030517578,0.0963388354236825,0.09446800033503094,0.09824672034843218,1.04,16.193204739777705,8
2021-12-31,170.9600067138672,0.09480937860181868,0.09296824453120762,0.09668697431245593,1.04,14.99656250761537,8
2022-01-03,168.3300018310547,0.1115241577086856,0.10935843392184366,0.11373277127871742,1.04,28.074153384726426,8
2022-01-04,169.57000732421875,0.1137929028239533,0.11158312153994333,0.11604644640154108,1.04,29.849212464611362,8
2022-01-05,169.05999755859375,0.11429824721945898,0.11207865248874492,0.11656179858829473,1.04,30.2445923385667,8
2022-01-06,166.99000549316406,0.12468440808772709,0.12226312113078584,0.1271536459760173,1.04,38.37069210636259,8
2022-01-07,167.75,0.12323496414555563,0.12084182441059525,0.12567549738701908,1.04,37.23665170093252,8
2022-01-10,168.25999450683594,0.12277784627663403,0.12039358346181772,0.12520932680029045,1.04,36.879004110488594,8
2022-01-11,170.2899932861328,0.14480593879094636,0.1419939053036842,0.14767366151583158,1.04,54.11371477363939,8
2022-01-12,170.74000549316406,0.12351138340162197,0.12111287579148276,0.12595739082314208,1.04,37.45292126203644,8
2022-01-13,170.16000366210938,0.12441745995799411,0.12200135695335786,0.12688141123149219,1.04,38.16183272486926,8
2022-01-14,169.6699981689453,0.11725821429250195,0.11498113900125227,0.11958038456130238,1.04,32.560461315565206,8
2022-01-18,169.38999938964844,0.11710530025535128,0.11483119445138043,0.11942444222943567,1.04,32.4408218513259,8
2022-01-19,172.0800018310547,0.1291311462114324,0.1266235066047494,0.13168844686893938,1.04,41.84980610168783,8
2022-01-20,171.64999389648438,0.14427534083661347,0.14147361120310423,0.14713255565122843,1.04,53.69857659426932,8
2022-01-21,171.08999633789062,0.12681553064914708,0.12435285873204323,0.129326973081325,1.04,40.03807573070148,8
2022-01-24,172.02999877929688,0.12801027771656637,0.125524404618693,0.13054538080344072,1.04,40.972842098204275,8
2022-01-25,172.5800018310547,0.12819618605511396,0.12570670274292256,0.13073497085263946,1.04,41.118296200626126,8
2022-01-26,169.7899932861328,0.15905632169868514,0.15596755540420904,0.1622062576203774,1.04,65.26316977499334,8
2022-01-27,167.60000610351562,0.16889956639952744,0.164049761002133,0.17389274666226098,1.06,72.96449363203568,8
2022-01-28,167.10000610351562,0.16585689848745871,0.1626360695868326,0.16914151237030595,1.04,70.58391977733237,8
2022-01-31,168.08999633789062,0.16510984523692665,0.16190352360564877,0.16837966454987474,1.04,69.99942765144716,8
2022-02-01,168.22999572753906,0.15151699729912305,0.1485746395902334,0.15451762517384274,1.04,59.36442595331831,8
2022-02-02,168.83999633789062,0.1488668308968753,0.14597593762882394,0.1518149751339769,1.04,57.290944051866035,8
2022-02-03,168.60000610351562,0.1484498933854731,0.14556709676217225,0.15138978063265918,1.04,56.96473344743161,8
2022-02-04,168.86000061035156,0.12429335261770735,0.12187965969376127,0.12675484608151175,1.04,38.06473153012779,8
2022-02-07,170.11000061035156,0.12615988249789,0.12370994282486807,0.12865834053786282,1.04,39.52509866850676,8
2022-02-08,170.6300048828125,0.12616465980282093,0.12371462735776521,0.12866321245207585,1.04,39.5288364169378,8
2022-02-09,171.2100067138672,0.1183200547101365,0.11602235919545228,0.12066325356327039,1.04,33.391241936106006,8
2022-02-10,170.55999755859375,0.11890044036217359,0.11659147415028813,0.12125513311629967,1.04,33.84533385438737,8
2022-02-11,173.80999755859375,0.1536489017650801,0.15066514391197003,0.15669174966844887,1.04,61.03242133732062,8
2022-02-14,174.74000549316406,0.15360764321294948,0.1506246865730438,0.15664967403596555,1.04,61.00014077522068,8
2022-02-15,173.0800018310547,0.16021156570335987,0.15710036535090086,0.1633843799649369,1.04,66.16702906979938,8
2022-02-16,174.86000061035156,0.15206646717002031,0.14911343912750963,0.15507797669261003,1.04,59.794329461163144,8
2022-02-17,177.25,0.16057874382806767,0.15746041312452574,0.1637588296495068,1.04,66.454308085768,8
2022-02-18,177.1199951171875,0.15946900519841045,0.15637222486921618,0.16262711386398485,1.04,65.58605205400143,8
2022-02-22,177.49000549316406,0.15859884074619157,0.15551895842269717,0.16173971675960508,1.04,64.90523810909869,8
2022-02-23,178.2899932861328,0.1589520053563127,0.15586526481471988,0.1620998754073087,1.04,65.18155299509927,8
2022-02-24,177.13999938964844,0.12819487037431218,0.12570541261175294,0.13073362911622308,1.04,41.11726681608323,8
2022-02-25,176.5500030517578,0.1153017817566544,0.11306269906330717,0.11758520702583948,1.04,31.029754620675533,8
2022-02-28,178.3800048828125,0.11659437802645692,0.11433019398694569,0.11890340174642354,1.04,32.04107789797882,8
2022-03-01,181.6199951171875,0.12935134720652067,0.12683943144530085,0.1319130087031129,1.04,42.02209067129449,8
2022-03-02,179.72999572753906,0.15582455093348554,0.15279854344359145,0.15891048518133513,1.04,62.73464243965301,8
2022-03-03,180.8000030517578,0.15622533859725768,0.1531915480817417,0.1593192100050114,1.04,63.04821745383025,8
2022-03-04,183.67999267578125,0.16310339763447812,0.15993603985990137,0.16633348145429744,1.04,68.42958932493273,8
2022-03-07,186.41000366210938,0.16848172897741456,0.163643921421271,0.17346255670654723,1.06,72.63757894027681,8
2022-03-08,191.50999450683594,0.19284600306015262,0.18730859638443195,0.19854711216749785,1.06,91.70011075327264,8
2022-03-09,185.82000732421875,0.24667689995027214,0.23308776123313618,0.26105829258111257,1.12,100.0,8
2022-03-10,186.39999389648438,0.24669839730382345,0.23310807432290145,0.2610810432416497,1.12,100.0,8
2022-03-11,185.08999633789062,0.24910063918009595,0.23537797953491654,0.26362333707910657,1.12,100.0,8
2022-03-14,182.3000030517578,0.25271154602721496,0.2387899657938084,0.26744476168906545,1.12,100.0,8
2022-03-15,178.88999938964844,0.26790831837002577,0.2531495659187876,0.2835275138290422,1.12,100.0,8
2022-03-16,180.00999450683594,0.2642593752497326,0.24970163876003199,0.27966583541123585,1.12,98.10214208947978,8
2022-03-17,180.88999938964844,0.2620342209180294,0.247599065549166,0.277310953415066,1.12,96.94481334761332,8
2022-03-18,179.3000030517578,0.26000418486070387,0.24568086177767406,0.275162565190995,1.12,95.88896789784181,8
2022-03-21,180.6699981689453,0.2616269657953626,0.24721424562961833,0.2768799551051726,1.12,96.7329952044763,8
2022-03-22,179.36000061035156,0.2639092662935272,0.24937081689221202,0.2792953149192775,1.12,97.92004633457938,8
2022-03-23,181.80999755859375,0.269290282716052,0.25445539948319595,0.28499004742117956,1.12,100.0,8
2022-03-24,183.1300048828125,0.26837638855652796,0.2535918506722192,0.28402287275288557,1.12,99.52806513341507,8
2022-03-25,182.3800048828125,0.26866923314781044,0.2538685628012634,0.2843327903374151,1.12,99.67929005555375,8
2022-03-28,179.05999755859375,0.2785542637166863,0.2632090387253766,0.29479412337242183,1.12,100.0,8
2022-03-29,179.13999938964844,0.2669105469389136,0.25220676053592767,0.2824715718002391,1.12,94.26170120841688,8
2022-03-30,180.5800018310547,0.26558381038054435,0.2509531123256624,0.28106748580474195,1.12,93.6078540791074,8
2022-03-31,180.64999389648438,0.2643582989783837,0.2497951128974513,0.2797705264451455,1.12,93.0038930989233,8
2022-04-01,179.5,0.25571236870018016,0.241625476694262,0.27062053389757346,1.12,88.74297433780778,8
2022-04-04,180.3699951171875,0.24728144021000414,0.23365899808484236,0.26169807785502347,1.12,84.58801353873938,8
2022-04-05,179.24000549316406,0.21174840513944093,0.20566823228863723,0.21800832622595545,1.06,67.07649414177781,8
2022-04-06,179.66000366210938,0.17512533271520062,0.17009675980688643,0.18030256539529962,1.06,49.02777857723804,8
2022-04-07,180.33999633789062,0.17549396485943677,0.17045480699699347,0.18068209541681307,1.06,49.20944920940655,8
2022-04-08,181.47000122070312,0.1768160931473652,0.17173897151128098,0.18204330980195782,1.06,49.86102527414048,8
2022-04-11,182.3699951171875,0.1664267398108751,0.16319484497678485,0.16972263877585628,1.04,44.740906429450135,8
2022-04-12,183.77000427246094,0.14599129665725055,0.1431562443211603,0.14888249409400675,1.04,34.66983711438728,8
2022-04-13,184.64999389648438,0.145184548685334,0.1423651628497461,0.14805976936373597,1.04,34.272252648815424,8
2022-04-14,184.0399932861328,0.1454900318980103,0.14266471378484447,0.14837130233623824,1.04,34.422801995180116,8
2022-04-18,184.61000061035156,0.12513730543661217,0.12270722351917421,0.12761551245994118,1.04,24.392497420801497,8
2022-04-19,181.82000732421875,0.1530684573165267,0.15009597130240654,0.1560998101545028,1.04,38.15762913424198,8
2022-04-20,182.7100067138672,0.15028419721611888,0.14736577965184935,0.15326041083792333,1.04,36.78547995932195,8
2022-04-21,182.05999755859375,0.1261208482393091,0.12367166658521371,0.12861853324862227,1.04,24.877210556984956,8
2022-04-22,180.2899932861328,0.12800759321968005,0.1255217722529223,0.13054264314303923,1.04,25.807043070736558,8
2022-04-25,177.0500030517578,0.15994349543893926,0.15683750082988265,0.16311100086307798,1.04,41.545810391384705,8
2022-04-26,177.32000732421875,0.12705365682555217,0.12458636065900223,0.12956981508536233,1.04,25.3369206723525,8
2022-04-27,175.97999572753906,0.14426698222614148,0.14146541491119977,0.14712403150764777,1.04,33.82005421385926,8
2022-04-28,176.92999267578125,0.12742738390881322,0.12495283021483035,0.1299509434234236,1.04,25.521102210875718,8
2022-04-29,176.91000366210938,0.12735622452834852,0.12488305270145253,0.12987837480951064,1.04,25.486033186549236,8
2022-05-02,173.6300048828125,0.15904919218912428,0.1559605643449065,0.16219898691870277,1.04,41.105076615764325,8
2022-05-03,174.08999633789062,0.1576078886665209,0.15454724996283636,0.16072913996134985,1.04,40.394768179041805,8
2022-05-04,175.8000030517578,0.16355838390662356,0.16038219060607184,0.16679747823031474,1.04,43.32731285504979,8
2022-05-05,175.1300048828125,0.1632820299252718,0.16011120323230807,0.1665156513616004,1.04,43.19111908226178,8
2022-05-06,175.4199981689453,0.16227406135856262,0.15912280873408916,0.16548772108345275,1.04,42.69436835234515,8
2022-05-09,172.8800048828125,0.16773698998434564,0.16447965097721073,0.1710588370162992,1.04,45.386628678676445,8
2022-05-10,171.4199981689453,0.16621115304850673,0.16298344476367166,0.16950278255421855,1.04,44.634660178223776,8
2022-05-11,172.82000732421875,0.1668235610612455,0.16358396022660157,0.17012731863566566,1.04,44.93646931928457,8
